movie_id,title,release_year,budget,revenue,vote_average,collection_id
330,The Lost World: Jurassic Park,1997,73000000,618638999,6.547,328.0
607,Men in Black,1997,90000000,589400000,7.203,86055.0
9772,Air Force One,1997,85000000,315200000,6.485,
2898,As Good as It Gets,1997,50000000,314178011,7.39,
1624,Liar Liar,1997,45000000,302710615,6.692,
8874,My Best Friend's Wedding,1997,38000000,299288605,6.596,
11970,Hercules,1997,85000000,252712101,7.5,978459.0
754,Face/Off,1997,80000000,245700000,7.0,
415,Batman & Robin,1997,125000000,238207122,4.364,120794.0
489,Good Will Hunting,1997,10000000,225900000,8.161,
1701,Con Air,1997,75000000,224012234,6.7,
9619,Dante's Peak,1997,116000000,178127760,6.2,
9574,Flubber,1997,80000000,178000000,5.649,
10603,George of the Jungle,1997,55000000,174463257,5.6,126221.0
4233,Scream 2,1997,24000000,172363301,6.488,2602.0
686,Contact,1997,90000000,171120329,7.427,
123052,Michael Jackson: HIStory World Tour - Live in Copenhagen,1997,0,165000000,9.389,
1639,Speed 2: Cruise Control,1997,160000000,164508066,4.605,43064.0
8078,Alien Resurrection,1997,70000000,162000000,6.157,8091.0
4824,The Jackal,1997,60000000,159300000,6.382,
1813,The Devil's Advocate,1997,57000000,153000000,7.468,
4477,The Devil's Own,1997,90000000,140807547,6.176,
9444,Anastasia,1997,53000000,139804348,7.613,920650.0
8834,Conspiracy Theory,1997,75000000,137000000,6.602,
95,Armageddon,1998,140000000,553799566,6.841,
857,Saving Private Ryan,1998,70000000,481840909,8.2,
929,Godzilla,1998,130000000,379014294,5.627,
544,There's Something About Mary,1998,23000000,369900000,6.604,
9487,A Bug's Life,1998,80000000,363258859,7.0,
8656,Deep Impact,1998,75000000,349464664,6.221,
10674,Mulan,1998,90000000,304320254,7.907,87236.0
3050,Doctor Dolittle,1998,71000000,294500000,5.7,3169.0
1934,Shakespeare in Love,1998,25000000,289300000,6.9,
944,Lethal Weapon 4,1998,140000000,285400000,6.588,945.0
37165,The Truman Show,1998,60000000,264100000,8.146,
9489,You've Got Mail,1998,65000000,250800000,6.7,
9798,Enemy of the State,1998,90000000,250649836,7.046,
9342,The Mask of Zorro,1998,95000000,250300000,6.577,1657.0
2109,Rush Hour,1998,33000000,244721064,7.05,90863.0
9837,The Prince of Egypt,1998,70000000,218613188,7.3,1064555.0
10312,Patch Adams,1998,50000000,202292902,7.314,
795,City of Angels,1998,55000000,198685114,6.8,
846,The X-Files,1998,66000000,189198313,6.9,19387.0
547,The Horse Whisperer,1998,60000000,186883563,6.894,
10663,The Waterboy,1998,23000000,185991646,6.1,
9313,The Man in the Iron Mask,1998,35000000,183000000,6.638,
8916,Antz,1998,60000000,171757863,6.163,
6068,Six Days Seven Nights,1998,70000000,164839294,6.082,
9441,Stepmom,1998,50000000,159710793,7.149,
1893,Star Wars: Episode I - The Phantom Menace,1999,115000000,924317558,6.6,10.0
745,The Sixth Sense,1999,40000000,672800000,7.954,
863,Toy Story 2,1999,90000000,497375381,7.597,10194.0
603,The Matrix,1999,63000000,463517383,8.221,2344.0
37135,Tarzan,1999,130000000,448200000,7.396,106768.0
564,The Mummy,1999,80000000,415885488,6.9,1733.0
14,American Beauty,1999,15000000,356296601,8.011,
817,Austin Powers: The Spy Who Shagged Me,1999,33000000,312016928,6.281,1006.0
4806,Runaway Bride,1999,70000000,309500000,6.1,
10137,Stuart Little,1999,133000000,300135367,6.1,99727.0
497,The Green Mile,1999,60000000,286801374,8.5,
2667,The Blair Witch Project,1999,60000,248639099,6.344,64750.0
2105,American Pie,1999,11000000,235483004,6.587,2806.0
9032,Big Daddy,1999,34200000,234801895,6.487,
8487,Wild Wild West,1999,170000000,222104681,5.322,
1844,Entrapment,1999,66000000,212404400,6.227,
9946,End of Days,1999,100000000,212000000,6.094,
2668,Sleepy Hollow,1999,100000000,206071526,7.183,
10398,Double Jeopardy,1999,70000000,177841558,6.597,
11618,The Haunting,1999,80000000,177300000,5.468,
9535,Analyze This,1999,80000000,176885658,6.499,110127.0
8914,Deep Blue Sea,1999,60000000,164648231,5.978,518165.0
345,Eyes Wide Shut,1999,65000000,162100000,7.484,
2112,Payback,1999,90000000,161626121,6.8,
9481,The Bone Collector,1999,73000000,151493655,6.8,
955,Mission: Impossible II,2000,125000000,546388108,6.124,87359.0
98,Gladiator,2000,103000000,465361176,8.218,1069584.0
8358,Cast Away,2000,90000000,429632142,7.662,
3981,What Women Want,2000,70000000,374100000,6.448,
10567,Dinosaur,2000,127500000,354248063,6.543,
8871,How the Grinch Stole Christmas,2000,123000000,345800000,6.779,
1597,Meet the Parents,2000,55000000,330444045,6.676,51509.0
2133,The Perfect Storm,2000,130000000,328718434,6.5,
36657,X-Men,2000,75000000,296339527,7.003,748.0
2655,What Lies Beneath,2000,100000000,291420351,6.421,
4247,Scary Movie,2000,19000000,278019771,6.365,4246.0
4327,Charlie's Angels,2000,92000000,264105545,5.8,86029.0
462,Erin Brockovich,2000,52000000,256271286,7.435,
9741,Unbreakable,2000,75000000,248118121,7.143,
9679,Gone in Sixty Seconds,2000,90000000,237200000,6.438,
7443,Chicken Run,2000,45000000,224834564,6.8,718551.0
11678,Vertical Limit,2000,75000000,215663859,6.0,
2024,The Patriot,2000,110000000,215294342,7.184,
1493,Miss Congeniality,2000,45000000,212000000,6.5,93220.0
1900,Traffic,2000,48000000,207500000,7.07,
9383,Hollow Man,2000,95000000,190213455,5.945,166376.0
10481,102 Dalmatians,2000,85000000,183611771,5.5,124916.0
9600,Big Momma's House,2000,30000000,173959438,5.818,44979.0
11688,The Emperor's New Groove,2000,100000000,169327687,7.561,178117.0
4234,Scream 3,2000,40000000,161834276,5.981,2602.0
120,The Lord of the Rings: The Fellowship of the Ring,2001,93000000,871368364,8.4,119.0
585,"Monsters, Inc.",2001,115000000,579700000,7.843,137696.0
808,Shrek,2001,60000000,488628188,7.7,2150.0
161,Ocean's Eleven,2001,85000000,450717150,7.445,304.0
676,Pearl Harbor,2001,140000000,449220945,6.941,
1734,The Mummy Returns,2001,98000000,443280904,6.375,1733.0
331,Jurassic Park III,2001,93000000,368780809,6.149,328.0
869,Planet of the Apes,2001,100000000,362211740,5.8,
9740,Hannibal,2001,87000000,351692268,6.774,9743.0
5175,Rush Hour 2,2001,90000000,347325802,6.744,90863.0
453,A Beautiful Mind,2001,58000000,316800000,7.857,
2770,American Pie 2,2001,30000000,287553595,6.24,2806.0
1995,Lara Croft: Tomb Raider,2001,115000000,274703340,5.9,2467.0
644,A.I. Artificial Intelligence,2001,100000000,235926552,7.042,
1933,The Others,2001,17000000,210000000,7.609,
9799,The Fast and the Furious,2001,38000000,207283925,6.985,9485.0
1903,Vanilla Sky,2001,68000000,203388341,6.8,
10865,Atlantis: The Lost Empire,2001,120000000,186053725,7.0,100965.0
824,Moulin Rouge!,2001,52500000,179213434,7.6,
10808,Dr. Dolittle 2,2001,70000000,176100000,5.3,3169.0
855,Black Hawk Down,2001,92000000,172989651,7.387,
9880,The Princess Diaries,2001,37000000,165335153,7.0,107674.0
10054,Spy Kids,2001,35000000,147934180,5.798,86486.0
6073,The Mexican,2001,57000000,147845033,5.9,
9705,Swordfish,2001,102000000,147080413,6.2,
121,The Lord of the Rings: The Two Towers,2002,79000000,926287400,8.4,119.0
557,Spider-Man,2002,139000000,821708551,7.303,556.0
1894,Star Wars: Episode II - Attack of the Clones,2002,120000000,649398328,6.6,10.0
608,Men in Black II,2002,140000000,445100000,6.372,86055.0
2675,Signs,2002,72000000,408200000,6.697,
425,Ice Age,2002,59000000,383257136,7.362,8354.0
8346,My Big Fat Greek Wedding,2002,5000000,368744044,6.494,389767.0
180,Minority Report,2002,102000000,358372926,7.35,
640,Catch Me If You Can,2002,52000000,352114312,7.979,
1574,Chicago,2002,45000000,306776732,7.117,
818,Austin Powers in Goldmember,2002,63000000,296938801,5.995,1006.0
7451,xXx,2002,70000000,277448382,5.937,52785.0
9637,Scooby-Doo,2002,84000000,275650703,6.091,86860.0
11544,Lilo & Stitch,2002,80000000,273144151,7.519,97461.0
565,The Ring,2002,48000000,249348933,6.671,14563.0
65,8 Mile,2002,41000000,242875078,7.138,
2501,The Bourne Identity,2002,60000000,214034224,7.468,31562.0
9533,Red Dragon,2002,78000000,209196298,7.0,9743.0
2642,Two Weeks Notice,2002,60000000,199043242,6.358,
4547,Panic Room,2002,48000000,197100000,6.785,
4614,The Sum of All Fears,2002,68000000,193921372,6.355,
3131,Gangs of New York,2002,100000000,193800000,7.323,
4147,Road to Perdition,2002,80000000,181001478,7.355,
11529,Sweet Home Alabama,2002,30000000,180622424,6.4,
9021,The Santa Clause 2,2002,65000000,172842355,5.955,53159.0
122,The Lord of the Rings: The Return of the King,2003,94000000,1118888979,8.5,119.0
12,Finding Nemo,2003,94000000,940335536,7.819,137697.0
604,The Matrix Reloaded,2003,150000000,738599701,7.1,2344.0
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003,140000000,655011224,7.8,295.0
310,Bruce Almighty,2003,80000000,484600000,6.7,124949.0
616,The Last Samurai,2003,140000000,456800000,7.59,
296,Terminator 3: Rise of the Machines,2003,200000000,435000000,6.164,528.0
605,The Matrix Revolutions,2003,150000000,424988211,6.732,2344.0
36658,X2,2003,110000000,407711549,7.034,748.0
8961,Bad Boys II,2003,130000000,273339556,6.648,14890.0
6964,Something's Gotta Give,2003,80000000,270000000,6.6,
9471,Charlie's Angels: Full Throttle,2003,120000000,259175788,5.474,86029.0
10009,Brother Bear,2003,128000000,250397798,7.265,96472.0
1927,Hulk,2003,137000000,245360480,5.556,
584,2 Fast 2 Furious,2003,76000000,236350661,6.5,9485.0
8273,American Wedding,2003,55000000,231449203,6.216,2806.0
10719,Elf,2003,32000000,228500000,6.658,
4256,Scary Movie 3,2003,48000000,220673217,6.0,4246.0
8619,Master and Commander: The Far Side of the World,2003,150000000,212000000,7.155,
9257,S.W.A.T.,2003,80000000,207700000,6.161,221111.0
12279,Spy Kids 3-D: Game Over,2003,38000000,197101678,5.1,86486.0
9506,Anger Management,2003,75000000,195745823,6.1,
11007,Cheaper by the Dozen,2003,40000000,190212113,6.3,114783.0
10756,The Haunted Mansion,2003,90000000,182290266,5.671,
24,Kill Bill: Vol. 1,2003,30000000,180906076,8.0,2883.0
809,Shrek 2,2004,150000000,935454538,7.284,2150.0
558,Spider-Man 2,2004,200000000,788976453,7.288,556.0
9806,The Incredibles,2004,92000000,631442092,7.709,468222.0
615,The Passion of the Christ,2004,30000000,612060372,7.5,985311.0
435,The Day After Tomorrow,2004,125000000,552639571,6.538,
693,Meet the Fockers,2004,80000000,516642939,6.248,51509.0
652,Troy,2004,175000000,497400000,7.165,
10555,Shark Tale,2004,75000000,367300000,6.028,
163,Ocean's Twelve,2004,110000000,362744280,6.6,304.0
2059,National Treasure,2004,100000000,347500000,6.6,52984.0
2048,"I, Robot",2004,120000000,347234916,7.0,
5255,The Polar Express,2004,165000000,318432432,6.722,1234824.0
7131,Van Helsing,2004,160000000,300257475,6.4,
2502,The Bourne Supremacy,2004,75000000,288500217,7.325,31562.0
6947,The Village,2004,60000000,256700000,6.476,
1777,Fahrenheit 9/11,2004,6000000,222400000,7.078,
1538,Collateral,2004,65000000,220239925,7.2,
594,The Terminal,2004,60000000,219417255,7.344,
70,Million Dollar Baby,2004,30000000,216763646,7.955,
2567,The Aviator,2004,110000000,213700000,7.224,
11774,Lemony Snicket's A Series of Unfortunate Events,2004,140000000,209073645,6.817,
9477,King Arthur,2004,120000000,203600000,6.29,
8920,Garfield,2004,50000000,200800000,5.715,86115.0
1824,50 First Dates,2004,75000000,196482882,6.865,
1970,The Grudge,2004,10000000,183474602,5.904,1974.0
1895,Star Wars: Episode III - Revenge of the Sith,2005,113000000,850000000,7.4,10.0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,180000000,745013115,7.1,420.0
74,War of the Worlds,2005,132000000,603873119,6.513,
254,King Kong,2005,207000000,562363449,6.888,
953,Madagascar,2005,75000000,542064525,6.9,14740.0
787,Mr. & Mrs. Smith,2005,110000000,487300000,6.687,
118,Charlie and the Chocolate Factory,2005,150000000,475000000,7.049,
272,Batman Begins,2005,150000000,374218673,7.7,263.0
8488,Hitch,2005,70000000,371600000,6.564,
9738,Fantastic Four,2005,100000000,333535934,5.785,9744.0
9982,Chicken Little,2005,150000000,314400000,5.9,
9522,Wedding Crashers,2005,40000000,288500000,6.485,
9928,Robots,2005,75000000,262511490,6.5,
561,Constantine,2005,100000000,230900000,7.1,1025281.0
9315,Flightplan,2005,55000000,223387299,6.451,
1495,Kingdom of Heaven,2005,130000000,218100001,7.0,
7552,Fun with Dick and Jane,2005,100000000,202026112,6.2,
10022,The Pacifier,2005,56000000,198636868,6.057,
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005,30000000,192610372,7.1,
9291,The Longest Yard,2005,82000000,190300000,6.659,
69,Walk the Line,2005,28000000,186800000,7.5,
142,Brokeback Mountain,2005,14000000,178043761,7.8,
6957,The 40 Year Old Virgin,2005,26000000,177400000,6.406,
1635,The Island,2005,126000000,162949164,6.674,
179,The Interpreter,2005,80000000,162944923,6.303,
58,Pirates of the Caribbean: Dead Man's Chest,2006,200000000,1065700000,7.365,295.0
591,The Da Vinci Code,2006,125000000,767800000,6.724,115776.0
950,Ice Age: The Meltdown,2006,80000000,660998756,6.71,8354.0
1593,Night at the Museum,2006,110000000,574480841,6.586,85943.0
920,Cars,2006,120000000,461983149,6.986,87118.0
36668,X-Men: The Last Stand,2006,210000000,459359555,6.409,748.0
956,Mission: Impossible III,2006,150000000,398479497,6.739,87359.0
1452,Superman Returns,2006,223000000,391081192,5.8,
9836,Happy Feet,2006,100000000,384335608,6.198,92012.0
7518,Over the Hedge,2006,80000000,343397247,6.561,
350,The Devil Wears Prada,2006,35000000,326706115,7.394,1314623.0
1402,The Pursuit of Happyness,2006,55000000,307077295,7.897,
1422,The Departed,2006,90000000,291465000,8.2,
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,18000000,262552893,6.8,747168.0
2486,Eragon,2006,100000000,249300000,5.105,
9339,Click,2006,82500000,240685326,6.294,
9767,The Break-Up,2006,52000000,205700000,5.89,
7484,Open Season,2006,85000000,197300000,6.149,66761.0
1581,The Holiday,2006,85000000,194168700,7.1,
388,Inside Man,2006,45000000,186003591,7.399,631194.0
503,Poseidon,2006,160000000,181700000,5.9,
7551,Déjà Vu,2006,75000000,180557550,6.867,
565916,The Visual Effects of 'Scary Movie 4',2006,45000000,178262620,4.3,
4257,Scary Movie 4,2006,45000000,178262620,5.5,4246.0
11619,Flushed Away,2006,149000000,178120010,6.3,
285,Pirates of the Caribbean: At World's End,2007,300000000,961000000,7.257,295.0
559,Spider-Man 3,2007,258000000,894983373,6.434,556.0
810,Shrek the Third,2007,160000000,813367380,6.3,2150.0
1858,Transformers,2007,150000000,709709780,6.8,8650.0
2062,Ratatouille,2007,150000000,623726000,7.825,
6479,I Am Legend,2007,150000000,585410052,7.208,945984.0
35,The Simpsons Movie,2007,75000000,527068851,7.0,
6637,National Treasure: Book of Secrets,2007,130000000,459200000,6.361,52984.0
1271,300,2007,65000000,456082343,7.188,125570.0
2503,The Bourne Ultimatum,2007,70000000,442824138,7.428,31562.0
1571,Live Free or Die Hard,2007,110000000,383531464,6.628,1570.0
2268,The Golden Compass,2007,180000000,372200000,6.073,
6477,Alvin and the Chipmunks,2007,60000000,361366633,5.809,167613.0
4523,Enchanted,2007,85000000,340487652,6.831,531799.0
298,Ocean's Thirteen,2007,85000000,311312624,6.723,304.0
1979,Fantastic Four: Rise of the Silver Surfer,2007,130000000,301913131,5.608,9744.0
5559,Bee Movie,2007,150000000,287594577,6.023,
4982,American Gangster,2007,100000000,266500000,7.6,
5174,Rush Hour 3,2007,140000000,258097122,6.478,90863.0
11199,Wild Hogs,2007,60000000,253625427,5.966,
7326,Juno,2007,7500000,232372681,7.054,
1250,Ghost Rider,2007,110000000,228738393,5.6,90306.0
4964,Knocked Up,2007,30000000,219900000,6.288,779062.0
2310,Beowulf,2007,70000000,195735876,5.905,
23827,Paranormal Activity,2007,215000,193355800,6.0,41437.0
155,The Dark Knight,2008,185000000,1004558444,8.518,263.0
217,Indiana Jones and the Kingdom of the Crystal Skull,2008,185000000,786636033,6.0,84.0
9502,Kung Fu Panda,2008,130000000,632091832,7.295,77816.0
8960,Hancock,2008,150000000,629400000,6.347,1036499.0
11631,Mamma Mia!,2008,52000000,609841637,6.979,458558.0
10527,Madagascar: Escape 2 Africa,2008,150000000,603900354,6.51,14740.0
1726,Iron Man,2008,140000000,585174222,7.648,131292.0
10681,WALL·E,2008,180000000,521311860,8.1,
2454,The Chronicles of Narnia: Prince Caspian,2008,225000000,419665568,6.619,420.0
4564,Sex and the City,2008,65000000,418800000,6.6,50457.0
1735,The Mummy: Tomb of the Dragon Emperor,2008,145000000,403449830,5.49,1733.0
8966,Twilight,2008,37000000,393616788,6.292,33514.0
8909,Wanted,2008,75000000,342463063,6.527,
4922,The Curious Case of Benjamin Button,2008,150000000,335800000,7.591,
13053,Bolt,2008,150000000,309979994,6.52,
12222,Horton Hears a Who!,2008,85000000,298572799,6.497,
13223,Gran Torino,2008,33000000,270000000,7.99,
7840,"10,000 BC",2008,105000000,269784201,5.486,
1724,The Incredible Hulk,2008,150000000,264770996,6.2,
14306,Marley & Me,2008,60000000,255700000,7.193,230532.0
11887,High School Musical 3: Senior Year,2008,11000000,252909177,6.555,87253.0
10200,The Day the Earth Stood Still,2008,80000000,233093859,5.6,
11665,Get Smart,2008,80000000,230685453,6.2,108669.0
10201,Yes Man,2008,70000000,223200000,6.677,
8247,Jumper,2008,85000000,222231186,6.155,
19995,Avatar,2009,237000000,2923706026,7.584,87096.0
8355,Ice Age: Dawn of the Dinosaurs,2009,90000000,886686817,6.756,8354.0
8373,Transformers: Revenge of the Fallen,2009,200000000,836303693,6.2,8650.0
14161,2012,2009,200000000,791217826,5.847,
14160,Up,2009,175000000,735099082,7.959,
18239,The Twilight Saga: New Moon,2009,50000000,709827462,5.995,33514.0
10528,Sherlock Holmes,2009,90000000,524028679,7.214,102322.0
13448,Angels & Demons,2009,150000000,485900000,6.717,115776.0
18785,The Hangover,2009,35000000,469310836,7.322,86119.0
23398,Alvin and the Chipmunks: The Squeakquel,2009,75000000,443140005,5.628,167613.0
18360,Night at the Museum: Battle of the Smithsonian,2009,150000000,413106170,6.143,85943.0
13475,Star Trek,2009,150000000,386839614,7.429,115575.0
15512,Monsters vs Aliens,2009,175000000,381509870,6.216,
2080,X-Men Origins: Wolverine,2009,150000000,373062864,6.274,453993.0
534,Terminator Salvation,2009,200000000,371353001,6.062,528.0
13804,Fast & Furious,2009,85000000,363164265,6.683,9485.0
17979,A Christmas Carol,2009,200000000,325286646,6.886,
20943,The Ugly Truth,2009,38000000,321700000,6.5,
16869,Inglourious Basterds,2009,70000000,321457747,8.215,
18240,The Proposal,2009,40000000,317400000,7.152,
22881,The Blind Side,2009,29000000,309200000,7.672,
14869,G.I. Joe: The Rise of Cobra,2009,175000000,302500000,5.774,135468.0
19585,G-Force,2009,150000000,292817841,5.449,
10198,The Princess and the Frog,2009,105000000,270997378,7.2,
13576,This Is It,2009,60000000,261200000,7.184,
10193,Toy Story 3,2010,200000000,1067316101,7.8,10194.0
12155,Alice in Wonderland,2010,200000000,1025467110,6.639,261307.0
27205,Inception,2010,160000000,825532764,8.369,
10192,Shrek Forever After,2010,165000000,752600867,6.4,2150.0
24021,The Twilight Saga: Eclipse,2010,68000000,698491347,6.207,33514.0
10138,Iron Man 2,2010,200000000,623933331,6.844,131292.0
38757,Tangled,2010,260000000,592461732,7.6,1268789.0
20352,Despicable Me,2010,69000000,543284256,7.2,86066.0
10191,How to Train Your Dragon,2010,165000000,494879471,7.834,89137.0
18823,Clash of the Titans,2010,125000000,493214993,5.907,86780.0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,155000000,415686217,6.439,420.0
20526,TRON: Legacy,2010,170000000,400062763,6.492,63043.0
38575,The Karate Kid,2010,40000000,359126022,6.537,
9543,Prince of Persia: The Sands of Time,2010,200000000,336365676,6.285,
44214,Black Swan,2010,13000000,329398046,7.7,
38055,Megamind,2010,130000000,321885765,6.996,1239518.0
20662,Robin Hood,2010,200000000,321669741,6.392,
10196,The Last Airbender,2010,150000000,319713881,4.642,
39451,Little Fockers,2010,100000000,310650585,5.647,51509.0
35791,Resident Evil: Afterlife,2010,60000000,300200000,6.1,17255.0
11324,Shutter Island,2010,80000000,294804195,8.202,
27576,Salt,2010,110000000,293329073,6.414,
37786,Sex and the City 2,2010,100000000,290700000,6.087,50457.0
37710,The Tourist,2010,100000000,278731369,6.182,
27578,The Expendables,2010,80000000,274470394,6.248,126125.0
38356,Transformers: Dark of the Moon,2011,195000000,1123794079,6.209,8650.0
1865,Pirates of the Caribbean: On Stranger Tides,2011,379000000,1045700000,6.557,295.0
1412647,The Book of Mormon,2011,9000000,818389737,0.0,
50619,The Twilight Saga: Breaking Dawn - Part 1,2011,110000000,712171856,6.2,33514.0
56292,Mission: Impossible - Ghost Protocol,2011,145000000,694713380,7.094,87359.0
49444,Kung Fu Panda 2,2011,150000000,665692281,7.035,77816.0
51497,Fast Five,2011,125000000,626100000,7.242,9485.0
45243,The Hangover Part II,2011,80000000,586764305,6.485,86119.0
41513,The Smurfs,2011,110000000,563749323,5.768,134897.0
49013,Cars 2,2011,200000000,559852396,6.134,87118.0
417859,Puss in Boots,2011,130000000,554987477,6.6,94602.0
46195,Rio,2011,90000000,484600000,6.739,229932.0
61791,Rise of the Planet of the Apes,2011,93000000,481800873,7.3,173710.0
10195,Thor,2011,150000000,449326618,6.8,131296.0
17578,The Adventures of Tintin,2011,130000000,373993951,6.899,
1771,Captain America: The First Avenger,2011,140000000,370569774,7.0,131295.0
49538,X-Men: First Class,2011,160000000,353624124,7.3,748.0
55301,Alvin and the Chipmunks: Chipwrecked,2011,75000000,342695435,5.7,167613.0
58574,Sherlock Holmes: A Game of Shadows,2011,125000000,334615000,7.1,102322.0
39254,Real Steel,2011,110000000,299300000,7.039,
55721,Bridesmaids,2011,32500000,288383523,6.522,
37686,Super 8,2011,50000000,260100000,6.8,
44896,Rango,2011,135000000,245700000,6.864,
65754,The Girl with the Dragon Tattoo,2011,90000000,232617430,7.376,575987.0
40805,The Green Hornet,2011,120000000,227817248,5.588,
24428,The Avengers,2012,220000000,1518815515,7.726,86311.0
49026,The Dark Knight Rises,2012,250000000,1081041287,7.8,263.0
49051,The Hobbit: An Unexpected Journey,2012,250000000,1021103568,7.358,121938.0
57800,Ice Age: Continental Drift,2012,95000000,877244782,6.38,8354.0
50620,The Twilight Saga: Breaking Dawn - Part 2,2012,120000000,829747654,6.461,33514.0
1930,The Amazing Spider-Man,2012,215000000,757930663,6.711,125574.0
80321,Madagascar 3: Europe's Most Wanted,2012,145000000,746921274,6.611,14740.0
70160,The Hunger Games,2012,75000000,694394724,7.215,131635.0
41154,Men in Black 3,2012,225000000,624000000,6.524,86055.0
87827,Life of Pi,2012,120000000,609016565,7.403,
72105,Ted,2012,50000000,549368315,6.438,266672.0
62177,Brave,2012,185000000,539000000,7.02,
82690,Wreck-It Ralph,2012,165000000,471222889,7.342,404825.0
82695,Les Misérables,2012,61000000,442636309,7.3,
68718,Django Unchained,2012,100000000,425368238,8.2,
70981,Prometheus,2012,130000000,403354469,6.6,135416.0
58595,Snow White and the Huntsman,2012,170000000,396600000,6.0,393379.0
82675,Taken 2,2012,45000000,376100000,6.362,135483.0
76492,Hotel Transylvania,2012,85000000,358375603,7.0,185103.0
72545,Journey 2: The Mysterious Island,2012,79000000,355692760,6.154,605516.0
73723,The Lorax,2012,70000000,349305397,6.498,
76163,The Expendables 2,2012,100000000,314975955,6.349,126125.0
81188,Rise of the Guardians,2012,145000000,306941670,7.363,
44833,Battleship,2012,209000000,303025485,5.86,
57165,Wrath of the Titans,2012,150000000,301970083,5.74,86780.0
109445,Frozen,2013,150000000,1274219009,7.2,386382.0
68721,Iron Man 3,2013,200000000,1215577205,6.9,131292.0
93456,Despicable Me 2,2013,76000000,970766005,6.93,86066.0
57158,The Hobbit: The Desolation of Smaug,2013,250000000,958400000,7.574,121938.0
101299,The Hunger Games: Catching Fire,2013,130000000,865011746,7.428,131635.0
82992,Fast & Furious 6,2013,160000000,788700000,6.818,9485.0
62211,Monsters University,2013,200000000,743600000,7.04,137696.0
49047,Gravity,2013,105000000,723192705,7.2,
49521,Man of Steel,2013,225000000,668045518,6.628,209131.0
76338,Thor: The Dark World,2013,170000000,644783140,6.52,131296.0
49519,The Croods,2013,135000000,587204668,6.921,464577.0
72190,World War Z,2013,200000000,531865000,6.82,
68728,Oz the Great and Powerful,2013,200000000,491868548,5.923,
54138,Star Trek Into Darkness,2013,190000000,467381584,7.326,115575.0
76170,The Wolverine,2013,120000000,415440673,6.416,453993.0
68726,Pacific Rim,2013,180000000,411000000,6.907,363369.0
106646,The Wolf of Wall Street,2013,100000000,392000000,8.031,
72559,G.I. Joe: Retaliation,2013,130000000,371900000,5.626,135468.0
109439,The Hangover Part III,2013,103000000,362000072,6.213,86119.0
75656,Now You See Me,2013,75000000,351723989,7.337,382685.0
64682,The Great Gatsby,2013,105000000,351040419,7.365,
77931,The Smurfs 2,2013,105000000,347434178,5.752,134897.0
138843,The Conjuring,2013,13000000,320415166,7.5,313086.0
47964,A Good Day to Die Hard,2013,92000000,304654182,5.329,1570.0
75612,Oblivion,2013,120000000,286168572,6.651,
91314,Transformers: Age of Extinction,2014,210000000,1104054072,5.9,8650.0
122917,The Hobbit: The Battle of the Five Armies,2014,250000000,956019788,7.326,121938.0
118340,Guardians of the Galaxy,2014,170000000,772776600,7.9,284433.0
102651,Maleficent,2014,180000000,758539785,7.091,531331.0
131631,The Hunger Games: Mockingjay - Part 1,2014,125000000,755356711,6.814,131635.0
127585,X-Men: Days of Future Past,2014,250000000,747862775,7.53,748.0
100402,Captain America: The Winter Soldier,2014,170000000,714766572,7.7,131295.0
119450,Dawn of the Planet of the Apes,2014,170000000,710644566,7.33,173710.0
102382,The Amazing Spider-Man 2,2014,200000000,708962323,6.515,125574.0
157336,Interstellar,2014,165000000,701729206,8.448,
177572,Big Hero 6,2014,165000000,657870525,7.731,
82702,How to Train Your Dragon 2,2014,145000000,621537519,7.672,89137.0
190859,American Sniper,2014,58800000,542300000,7.426,
124905,Godzilla,2014,160000000,524978362,6.341,535313.0
172385,Rio 2,2014,103000000,500200000,6.505,229932.0
98566,Teenage Mutant Ninja Turtles,2014,125000000,485004754,5.919,401562.0
137106,The Lego Movie,2014,60000000,470759687,7.416,325470.0
270946,Penguins of Madagascar,2014,132000000,373515621,6.528,
210577,Gone Girl,2014,61000000,370890259,7.891,
137113,Edge of Tomorrow,2014,178000000,370541256,7.628,
181533,Night at the Museum: Secret of the Tomb,2014,127000000,363204635,6.217,85943.0
86834,Noah,2014,125000000,362600000,5.673,
198663,The Maze Runner,2014,34000000,348319861,7.187,295130.0
53182,300: Rise of an Empire,2014,110000000,337580051,6.1,125570.0
187017,22 Jump Street,2014,50000000,331333876,6.835,212562.0
140607,Star Wars: The Force Awakens,2015,245000000,2068223624,7.269,10.0
135397,Jurassic World,2015,150000000,1671537444,6.693,328.0
168259,Furious 7,2015,190000000,1515400000,7.229,9485.0
99861,Avengers: Age of Ultron,2015,365000000,1405403694,7.274,86311.0
211672,Minions,2015,74000000,1159457503,6.4,544669.0
150540,Inside Out,2015,175000000,857611174,7.912,1022790.0
177677,Mission: Impossible - Rogue Nation,2015,150000000,682716636,7.207,87359.0
131634,The Hunger Games: Mockingjay - Part 2,2015,160000000,653428261,6.899,131635.0
286217,The Martian,2015,108000000,631058917,7.688,
